shots,shots_against,goals,goals_against,saves,assists,score,mvp,shooting_percentage,bpm,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_stolen_big,amount_collected_small,amount_stolen_small,count_collected_big,count_stolen_big,count_collected_small,count_stolen_small,amount_overfill,amount_overfill_stolen,amount_used_while_supersonic,time_zero_boost,percent_zero_boost,time_full_boost,percent_full_boost,time_boost_0_25,time_boost_25_50,time_boost_50_75,time_boost_75_100,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,avg_speed,total_distance,time_supersonic_speed,time_boost_speed,time_slow_speed,time_ground,time_low_air,time_high_air,time_powerslide,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_name
1,0,1,0,0,0,116,True,100,698,647.24915,45.1,100,0,100,0,0,0,1,0,0,0,0,0,0,0.75,8.090614,0.39,4.2071195,7.16,2.65,0,1.6,62.751972,23.22524,0,14.022787,1669,13846,1.89,4.17,6.19,7.64,3.46,1.15,0.25,2,0.12,72.565216,50.53061,34.040813,15.42857,62.367348,28.244898,9.387755,1720,4952,2481,3852,8.36,1.98,1.92,9.32,2.93,12.25,0,2.8,2.8,5,1.9,68.189224,15.660685,16.150082,76.081635,23.918367,100,0,30.20496,30.20496,53.93743,20.496223,0,0,Oski
2,5,1,2,0,0,202,True,50,514,554.0201,46.4,1029,279,859,221,170,58,11,3,15,5,240,78,97,26.87,24.11163,12.71,11.40524,52.95,18.41,12.04,31,46.284966,16.092657,10.524475,27.097902,1808,199841,35.93,48.49,29.97,39.44,59.49,15.46,1.97,21,0.09,78.608696,26.199842,42.390068,31.410088,34.478535,52.006294,13.515167,2401,1598,3282,3688,40.2,36.04,38.14,59.74,54.65,80.61,33.77,27.8,50.2,50,26.9,35.146004,33.34499,31.509007,52.224846,47.775154,70.4756,29.524391,24.94616,45.04666,44.86719,24.13855,0,0,Oski
2,5,1,2,0,0,202,True,50,514,554.11957,46.4,1029,279,859,221,170,58,11,3,15,5,240,78,97,26.72,23.981333,12.78,11.470113,52.94,18.34,12.15,30.95,46.284313,16.034271,10.622486,27.058926,1806,199855,36,48.36,30.04,39.47,59.37,15.57,1.77,21,0.08,78.521736,26.258741,42.272728,31.46853,34.498734,51.89232,13.608951,2408,1588,3312,3689,40.24,36.13,38.04,59.77,54.63,80.8,33.61,27.8,50.2,50.2,26.7,35.171753,33.24884,31.579407,52.246502,47.753494,70.6232,29.376802,24.950638,45.05475,45.05475,23.963383,0,0,Oski
0,14,0,1,3,1,439,False,0,506,525.9351,48.7,3466,534,2618,377,848,157,29,4,68,15,315,26,674,64.55,16.32483,40.89,10.341165,173.92,49.5,67.36,97.48,44.794724,12.749188,17.3492,25.106886,1612,621949,88.55,165.39,146.91,214.26,151.72,34.87,10.06,94,0.11,70.08696,36.64962,41.259827,22.090559,53.45142,37.84957,8.699015,2671,2479,2791,3529,216.89,110.52,73.45,274.76,126.09,289.7,111.16,114.9,141,137.8,114.5,54.106174,18.323105,27.570724,68.54434,31.455656,72.26962,27.73038,29.058445,35.659187,34.849903,28.957285,0,2,Oski
3,5,1,1,0,1,351,False,33.333332,473,525.41425,45.3,2965,475,1965,241,1000,234,24,3,70,14,361,61,485,56.4,16.657314,40.74,12.032252,150.68,45.45,70.84,77.54,43.73748,13.192651,20.562538,22.50733,1714,568613,88.75,147.58,110.78,187.17,142.09,17.85,7.58,73,0.1,74.521736,31.914957,42.516785,25.568264,53.922386,40.93515,5.142462,2838,2541,3021,3849,162.85,117.24,67.02,232.98,114.14,231.47,115.65,101.1,145.3,119.3,119,46.91597,19.308,33.77604,67.118004,32.882,66.68299,33.31701,29.859121,42.913258,35.234356,35.145752,0,1,Oski
4,8,1,3,3,1,551,False,25,510,533.985,52.01,3369,829,2545,549,824,280,31,7,73,25,558,134,584,74.41,19.656586,40.14,10.60362,145.54,76.65,58.08,111.33,37.16547,19.573544,14.831459,28.429518,1724,642882,103.42,162.08,130.55,187,173.85,35.2,7.11,64,0.11,74.95652,32.96301,40.924126,26.112865,47.21626,43.89597,8.887766,2610,2595,2619,3668,154.46,139.05,102.54,229.23,166.82,254.68,141.37,102.9,157.3,139.9,99.8,39.00013,25.89067,35.109203,57.87906,42.120945,64.305016,35.69499,27.182673,41.553295,36.956806,26.363758,0,0,Oski
5,7,2,3,0,0,400,False,40,452,463.19696,45.01,2664,583,2019,389,645,194,22,4,57,17,201,13,387,91.26,26.446043,35.79,10.371509,169.64,59.08,35.71,97.84,46.826954,16.308279,9.857289,27.00748,1667,563618,80.07,147.17,141.29,186.11,152.76,29.67,6.32,62,0.1,72.478264,38.338802,39.934334,21.72686,50.499268,41.450043,8.050686,2729,2392,3136,3755,145.42,117.92,105.2,207.79,160.74,267.98,100.56,110,131.2,118.7,101.6,39.458405,28.54507,31.996529,56.38347,43.616535,72.71396,27.286047,31.876667,38.020172,34.397823,29.44245,1,0,Oski
3,8,1,2,1,0,330,False,33.333332,518,520.05725,42.64,3818,798,2672,380,1146,418,30,4,93,38,352,23,413,67.95,15.4260025,47.15,10.703989,190.62,81.81,70.78,100.84,42.9276,18.423601,15.939647,22.709154,1684,723702,116.42,174.57,154.96,202.18,199.91,43.86,9.55,91,0.1,73.21739,34.74829,39.14564,26.106066,45.33692,44.827896,9.835183,2857,2694,3066,3870,161.5,156.85,127.59,234.99,210.96,279.71,166.25,112.1,193.3,146.5,140.7,36.215633,28.611473,35.172894,52.69425,47.30575,62.720875,37.27913,25.448933,43.88295,33.25842,31.941702,2,2,Oski
1,3,0,2,0,0,120,False,0,564,575.1813,51.84,1613,587,1324,445,289,142,17,6,23,12,388,157,174,29.26,17.389755,13.55,8.053014,68.52,22.42,32.89,45.85,40.381893,13.213108,19.383547,27.021454,1917,302823,66.2,69.34,35.47,58.89,87.41,24.69,1.54,15,0.1,83.347824,20.741478,40.547337,38.711185,34.44061,51.119946,14.439441,2474,1708,3369,3577,64.73,53.53,52.73,88.41,82.59,82.71,88.29,54.1,54.9,80,36.9,37.856018,30.83806,31.305923,51.701756,48.298244,48.36842,51.63158,32.152622,32.62808,47.545467,21.930347,1,0,Oski
3,12,1,5,1,0,306,False,33.333332,537,547.90424,47.37,3172,634,2342,387,830,247,28,4,73,22,488,20,454,54.43,15.669623,31.38,9.033855,151.09,58.79,53.01,78.55,44.25082,17.218252,15.525422,23.005507,1679,546898,94.41,129.08,128.51,179.8,146.6,25.6,6.35,60,0.11,73,36.50852,36.670456,26.821022,51.07954,41.647728,7.2727265,3051,2745,3366,4073,147.14,127.98,76.88,222.07,129.93,217.8,134.2,98.4,139.3,109.3,135.2,41.801136,21.840908,36.357956,63.08807,36.91193,61.875,38.125,28.327961,40.10249,31.465916,38.922157,0,2,Oski
3,9,1,3,0,0,236,False,33.333332,503,519.17126,42.78,2936,810,2214,556,722,254,24,6,68,24,196,43,527,53.33,15.717191,33.64,9.914238,144.44,77.24,49.87,73.6,41.848473,22.378675,14.448791,21.324062,1751,575982,103.35,136.22,112.58,179.96,149.46,22.72,8.44,76,0.11,76.13043,31.969332,38.68238,29.34829,51.10467,42.443348,6.451979,2954,2907,2995,4021,155.14,128.37,68.63,214.81,137.33,241.71,110.43,116,119.1,123.7,110.2,44.056343,19.489407,36.454254,61.001305,38.99869,68.64031,31.359686,34.187027,35.100647,36.456337,32.477676,0,1,Oski
2,8,0,1,1,0,193,False,0,478,483.8522,49.08,2497,697,1731,454,766,243,21,6,70,22,379,152,590,40.02,12.924686,26.81,8.658442,100.17,76.2,57.77,77.18,32.175896,24.476421,18.556469,24.79121,1668,507757,78.88,119.57,114.07,172.23,111.98,28.31,7.47,64,0.12,72.521736,36.500065,38.259953,25.239985,55.110073,35.831306,9.05862,2472,2419,2545,3664,131.7,105.43,75.39,190.46,122.06,216.5,96.02,104.6,94.4,115.7,84.1,42.141304,24.123257,33.735443,60.943295,39.056698,69.275566,30.724434,33.781162,30.487017,37.36597,27.160572,1,1,Oski
5,9,1,3,4,1,624,False,20,535,541.545,45.23,2997,813,2301,526,696,287,25,6,63,25,209,73,625,62.59,18.849571,33.14,9.980425,124.38,83.46,45.4,81.71,37.133904,24.917152,13.554262,24.394688,1702,540684,94.42,130.11,116.74,161.39,158.89,21,7.89,71,0.11,74,34.207516,38.125237,27.667242,47.289616,46.55708,6.153305,2953,2594,3310,3921,131.4,122.87,87.01,187.76,153.52,223.17,118.11,93.3,128.8,116.5,109.7,38.502106,25.495195,36.002697,55.01641,44.983593,65.39205,34.60795,28.098179,38.78934,35.08508,33.037193,2,2,Oski
0,3,0,1,0,0,78,False,0,404,399.03186,56.05,1209,319,936,183,273,136,13,2,25,12,373,16,194,17.12,9.41746,34.65,19.060457,52.39,17.68,32.07,77.06,29.23549,9.866072,17.896206,43.00223,1349,230290,40.05,44.97,97.3,99.76,72.03,10.53,4.14,24,0.17,58.652172,53.367702,24.665422,21.966871,54.71698,39.507458,5.7755594,3463,1911,3323,3379,63.11,40.97,78.24,87.16,95.16,102.42,79.9,86.3,63.3,88.2,75.6,34.61496,42.913555,22.471478,47.806053,52.193943,56.175953,43.824043,47.47236,34.8204,48.51752,41.58645,0,0,Oski
1,7,0,1,0,1,234,False,0,529,526.74066,46.84,2871,753,2073,480,798,273,23,5,70,24,230,19,466,47.13,14.411522,36.12,11.044858,149.08,49.97,49.54,82.01,45.09377,15.114943,14.984876,24.806412,1618,523102,67.75,138.76,132.08,167.3,143.16,28.12,7.76,67,0.12,70.347824,39.00883,40.981716,20.00945,49.41225,42.28247,8.305275,2648,2512,2865,3646,136.26,117.18,85.14,199.26,139.33,250.26,88.32,98.2,121.2,128.6,92.6,40.24455,25.1462,34.609253,58.849937,41.150063,73.91459,26.085417,30.027826,37.06082,39.323612,28.315445,1,0,Oski
1,7,0,1,0,1,234,False,0,529,526.8857,46.84,2871,753,2073,480,798,273,23,5,70,24,230,19,466,47.22,14.443017,36.18,11.066251,149.17,49.88,49.64,81.91,45.12099,15.087719,15.015123,24.776165,1619,523079,67.97,138.57,131.78,167,142.97,28.35,7.46,67,0.11,70.391304,38.951286,40.958267,20.090446,49.36155,42.25881,8.379641,2632,2481,2871,3650,136.12,117.15,85.05,198.93,139.39,250.01,88.3,95.9,118.4,126.5,90.6,40.234097,25.138922,34.62698,58.799362,41.200638,73.89968,26.100323,29.3326,36.214596,38.692116,27.711506,1,0,Oski
1,7,0,1,0,1,234,False,0,529,526.82117,46.84,2871,753,2073,480,798,273,23,5,70,24,230,19,466,47.16,14.4229,36.26,11.089362,149.12,49.86,49.6,81.88,45.124977,15.088059,15.009381,24.777582,1618,523103,67.84,138.63,132.17,167.1,143.34,28.19,7.6,68,0.11,70.347824,39.02965,40.93728,20.033073,49.345894,42.329384,8.32472,2634,2493,2856,3649,136.52,117.11,85.01,199.38,139.27,250.18,88.46,96.3,118.5,126.9,90.4,40.314198,25.103354,34.582447,58.87494,41.125053,73.87787,26.122137,29.451342,36.24075,38.80971,27.64695,1,0,Oski
0,3,0,1,0,0,86,False,0,509,520.31537,48.68,2717,700,2020,486,697,214,25,6,62,19,497,114,631,42.96,13.711659,37.82,12.071112,126.82,62.05,54.02,72.12,40.259037,19.697786,17.14866,22.894512,1736,535233,89.01,130.07,97.06,170.97,126.02,19.16,8.16,72,0.11,75.478264,30.701586,41.143166,28.155247,54.078762,39.860825,6.0604143,2870,2820,2918,3779,134.42,122.97,58.75,198.04,118.11,210.75,105.39,100.2,102,96,90.8,42.519135,18.583538,38.897324,62.64115,37.35885,66.6635,33.336494,31.981106,32.555614,30.64058,28.980883,0,1,Oski
0,3,0,1,0,0,86,False,0,509,520.2987,48.48,2717,700,2020,486,697,214,25,6,62,19,462,114,631,42.93,13.701647,37.74,12.045194,126.88,62.16,54.17,71.86,40.270416,19.728949,17.193005,22.807629,1736,535221,89.45,129.68,97.02,170.71,126.39,19.06,7.97,72,0.11,75.478264,30.687967,41.018505,28.293535,53.994812,39.976593,6.028593,2871,2824,2916,3785,134.53,123.09,58.53,197.93,118.22,210.63,105.53,102.5,103.1,97.8,93.3,42.552586,18.513365,38.93405,62.606358,37.393642,66.62133,33.37867,32.714157,32.905655,31.214094,29.777863,0,1,Oski
0,3,0,1,0,0,86,False,0,509,520.2987,48.68,2717,700,2020,486,697,214,25,6,62,19,497,114,639,43.07,13.746329,37.71,12.035618,126.81,62.14,54.12,71.98,40.250755,19.723854,17.178226,22.84717,1735,535235,89.29,129.89,96.84,171.1,125.75,19.16,8.01,72,0.11,75.434784,30.643631,41.10183,28.254541,54.143856,39.793045,6.063099,2881,2826,2936,3779,134.47,122.85,58.69,197.91,118.11,210.71,105.3,100.7,101.4,97.3,91.8,42.55245,18.572197,38.87535,62.62578,37.374214,66.67827,33.321728,32.139664,32.36308,31.054512,29.299118,0,1,Oski
3,7,1,0,2,0,486,True,33.333332,488,485.74356,47.41,2527,583,1743,354,784,229,19,4,68,20,168,49,463,43.22,13.846351,31.95,10.235791,126.4,58.51,53.24,73.68,40.534904,18.763428,17.073404,23.628258,1719,527792,77.02,135.68,102.38,168.78,123.97,22.33,7.73,67,0.12,74.73913,32.493336,43.062077,24.444586,53.56735,39.345566,7.087089,2858,2894,2789,3827,126.35,102.03,86.71,171.77,143.32,222.15,92.94,97.2,122.3,105.7,108.4,40.099655,27.519121,32.381226,54.51458,45.485416,70.50367,29.496334,31.139872,39.181133,33.86301,34.728004,0,1,Oski
3,7,1,0,2,0,486,True,33.333332,488,485.8681,47.55,2527,583,1743,354,784,229,19,4,68,20,168,49,463,43.32,13.881946,31.99,10.251234,126.3,58.46,53.32,73.68,40.511932,18.751604,17.1029,23.633564,1715,527807,77.12,135.75,102.13,168.54,124.02,22.43,7.66,69,0.11,74.565216,32.422222,43.095238,24.482542,53.506462,39.37268,7.120861,2867,2899,2804,3828,125.99,102.24,86.76,171.81,143.19,221.95,93.05,94.6,120.6,103.7,106.3,39.998096,27.543732,32.458176,54.54286,45.45714,70.46032,29.539682,30.314684,38.646416,33.23079,34.06396,0,1,Oski
3,7,1,0,2,0,486,True,33.333332,488,485.83698,47.55,2527,583,1743,354,784,229,19,4,68,20,168,49,463,43.27,13.865035,31.94,10.234555,126.47,58.36,53.3,73.65,40.563858,18.718327,17.095388,23.622427,1719,527797,76.93,135.91,102.03,168.92,123.52,22.43,7.45,69,0.11,74.73913,32.40385,43.163845,24.432306,53.647537,39.22889,7.1235747,2854,2877,2803,3832,126.08,102,86.79,171.73,143.14,221.74,93.13,94.5,120.7,103.5,105.8,40.041924,27.563757,32.39432,54.53997,45.460033,70.422714,29.577286,30.280699,38.675983,33.164574,33.901566,0,1,Oski
3,5,2,0,2,1,515,True,66.666664,494,513.4154,46.66,2899,715,2170,537,729,178,24,6,65,16,251,66,483,50.96,15.041766,33.35,9.843855,148.84,63.78,51.18,83.45,42.86249,18.36717,14.738661,24.031677,1679,559606,87.92,145.71,122.66,183.53,143.98,28.78,8.45,71,0.12,73,34.427013,40.896465,24.676529,51.51141,40.4109,8.077689,2577,2568,2611,3555,159.76,115.28,81.25,212.6,143.69,253.77,102.52,100.2,105.2,117.7,90.3,44.839878,22.804459,32.355667,59.67049,40.329506,71.225685,28.774313,29.575842,31.051683,34.741283,26.653679,1,0,Oski
3,5,2,0,2,1,515,True,66.666664,494,514.0679,46.66,2899,715,2170,537,729,178,24,6,65,16,251,66,483,51.1,15.102259,33.36,9.859322,148.56,63.64,51.14,83.5,42.83243,18.348518,14.744551,24.074501,1677,559964,87.81,145.9,122.35,183.51,143.85,28.7,8.56,72,0.12,72.91304,34.362186,40.97624,24.661573,51.539066,40.400497,8.060439,2576,2577,2600,3556,159.97,114.88,81.2,212.52,143.53,253.97,102.08,98.3,103.9,117.2,88.4,44.929085,22.805784,32.265133,59.688248,40.311756,71.32987,28.670132,29.051899,30.706942,34.637665,26.12602,1,0,Oski
3,5,2,0,2,1,515,True,66.666664,494,513.68835,46.66,2899,715,2170,537,729,178,24,6,65,16,251,66,483,50.91,15.034997,33.42,9.869761,148.68,63.81,51.06,83.35,42.85961,18.39435,14.71894,24.027098,1684,559757,87.89,145.85,121.67,183.78,143,28.63,8.52,72,0.12,73.21739,34.2337,41.03711,24.729183,51.709293,40.23522,8.055485,2580,2579,2603,3561,159.2,115.01,81.2,211.81,143.6,253.58,101.83,99.7,104.4,116.8,89.1,44.793335,22.846851,32.35981,59.59596,40.40404,71.34858,28.651417,29.443905,30.831932,34.49396,26.31346,1,0,Oski
0,3,0,2,0,0,0,False,0,475,468.6283,44.01,361,102,309,87,52,15,4,1,5,2,98,20,3,5.91,12.786672,6.37,13.781912,14.46,14.7,3.68,8.25,35.191044,35.775127,8.955951,20.077877,1648,52360,11.02,9.96,24.85,31.08,14.01,0.74,0.61,5,0.12,71.652176,54.222122,21.732489,24.045383,67.81584,30.569494,1.6146628,3789,4255,3524,5304,35.09,7.39,3.35,38.91,6.92,32.96,12.88,36.3,6.1,11,20.9,76.565575,7.309623,16.12481,84.90072,15.099279,71.90227,28.09773,78.53743,13.197749,23.799221,45.218517,0,2,Oski
0,3,0,2,0,0,0,False,0,474,468.02075,44.01,361,102,309,87,52,15,4,1,5,2,98,20,3,5.9,12.748487,6.48,14.001729,14.4,14.77,3.66,8.34,34.976925,35.875637,8.889968,20.257467,1659,52359,11.12,9.98,24.95,31.35,13.95,0.74,0.6,5,0.12,72.13043,54.18024,21.672094,24.147667,68.092964,30.299738,1.607298,3811,4298,3534,5280,35.24,7.5,3.3,39.14,6.9,33.13,12.91,36.4,6.2,11.2,21.2,76.542145,7.1676803,16.290182,85.01303,14.986967,71.95917,28.040834,78.651695,13.396716,24.20052,45.808125,0,2,Oski
0,3,0,2,0,0,0,False,0,482,473.75327,44.01,361,102,309,87,52,15,4,1,5,2,98,20,3,5.96,13.035871,6.44,14.085739,13.71,14.75,3.68,8.33,33.876945,36.44675,9.093155,20.583147,1693,52350,11.07,10.06,24.08,30.43,14.05,0.73,0.64,5,0.13,73.608696,53.262554,22.251717,24.485733,67.30812,31.077196,1.6146871,3793,4265,3580,5393,34.45,7.38,3.38,38.27,6.95,32.31,12.9,36.3,6.4,11.2,21.5,76.19995,7.4762216,16.323822,84.63069,15.369306,71.4665,28.53351,79.396324,13.99825,24.496937,47.02537,0,2,Oski
2,8,1,3,1,1,400,False,50,369,383.7366,38.3,2133,541,1271,283,862,258,14,3,59,14,113,0,283,79.49,23.834368,23.04,6.9083385,179.33,66.93,27.17,64.27,53.103344,19.819366,8.045602,19.031683,1573,507493,72.07,121.97,151.03,171.19,158.23,15.64,8.6,64,0.13,68.391304,43.76793,35.34645,20.885616,49.611664,45.855793,4.532545,2585,2399,2773,3676,194.73,94.55,55.78,243.4,101.66,223.08,121.98,110.6,126.2,115.7,110.8,56.433662,16.165304,27.401031,70.53846,29.461544,64.64963,35.350372,33.162422,37.839943,34.691612,33.222393,2,2,Oski
1,5,0,2,1,1,288,False,0,570,583.64075,54,3903,1711,3000,1398,903,313,38,16,81,29,830,220,894,45.73,11.397169,61.76,15.392284,134.44,74.82,74.49,120.75,33.236095,18.49691,18.415327,29.85167,1733,684915,115.96,168.65,125.14,191.07,172.51,46.18,7.92,71,0.11,75.347824,30.540575,41.15925,28.300184,46.629734,42.100254,11.270012,2655,2474,2777,3908,149.01,137.68,123.06,219.57,190.18,263.89,145.86,112.9,155.3,151,124.2,36.366074,30.032948,33.600975,53.586334,46.413666,64.40269,35.597317,28.137774,38.705017,37.63334,30.954042,3,1,Oski
4,8,0,3,1,1,326,False,0,488,498.43024,48.83,3625,1053,2832,769,793,284,32,8,71,24,347,34,511,70.79,16.222471,56.03,12.840021,162.23,80.19,81.36,107.48,37.617676,18.59435,18.865648,24.92232,1650,691011,90.74,196.17,154.72,230.92,173.8,36.92,9.62,91,0.11,71.73913,35.03385,44.419537,20.546612,52.28693,39.353317,8.359749,2727,2611,2861,3694,175.96,148.47,117.21,248.86,192.78,333.4,108.23,147.9,131.7,155.4,131.8,39.842403,26.539715,33.617878,56.34906,43.650936,75.49306,24.50694,33.893253,30.18081,35.61198,30.203726,0,4,Oski
7,6,2,2,1,2,574,True,28.571428,502,515.10925,49.99,3199,965,2390,656,809,309,29,8,67,27,476,154,391,64.52,17.315226,43.84,11.765338,148.23,72.08,65.48,98.44,38.578453,18.759596,17.041876,25.620071,1771,649013,114.53,164.7,116.59,168.36,204.21,23.26,7.57,72,0.11,77,29.455309,41.609825,28.934872,42.53341,51.59033,5.87626,2947,2758,3141,3813,162.08,131.38,102.36,224.95,170.88,257.96,137.87,90.4,154.9,127.8,121.2,40.947906,25.860239,33.191853,56.82995,43.170048,65.169395,34.830612,24.260641,41.5705,34.297676,32.526436,1,0,Oski
5,4,2,2,1,0,444,False,40,474,472.4584,47.67,2769,668,2146,468,623,200,24,5,60,20,284,36,430,41.31,11.747477,41.59,11.827101,127.7,89.43,55.15,86.98,35.545288,24.892834,15.350999,24.210876,1685,578613,88.86,149.8,130.55,170.63,160.85,37.73,7.1,68,0.1,73.26087,35.35928,40.573112,24.067602,46.21489,43.56599,10.219116,2763,2552,2978,3703,135.42,129.98,103.82,198.46,170.76,254,115.21,100.2,137.9,116.8,105.5,36.677322,28.118738,35.203945,53.751152,46.248848,68.79554,31.204464,28.494242,39.215126,33.214844,30.001423,2,1,Oski
4,10,1,1,4,0,643,True,25,478,480.8662,51.29,3242,398,2371,216,871,182,29,3,72,18,580,108,543,80,19.776525,38.46,9.507565,125.19,88.94,57.39,136.44,30.68683,21.801155,14.067554,33.444454,1740,688319,102.33,187.76,120.19,189.92,186.48,33.88,9.12,82,0.11,75.652176,29.294626,45.763866,24.941502,46.290337,45.451885,8.257775,2846,2674,2943,3945,183.29,125.82,101.17,250.32,159.96,301.25,109.03,154.3,139.7,131.4,152.4,44.67437,24.65877,30.666862,61.011986,38.988007,73.42547,26.574535,38.143974,34.53476,32.48294,37.67428,1,2,Oski
1,4,1,3,0,0,292,False,100,357,344.243,43.89,1902,265,1016,0,886,265,14,0,75,23,434,9,286,49.31,14.874362,26.09,7.870049,159.45,67.43,36.85,74.33,47.166183,19.946163,10.900432,21.98722,1635,529825,54.3,163.21,125.51,187.52,142.86,12.64,7.84,69,0.11,71.08696,36.589703,47.580322,15.829981,54.667362,41.647717,3.684916,2517,2422,2584,3306,158.68,108.99,75.35,218.87,124.15,247.62,95.4,104.8,102.1,126,86.5,46.259693,21.96665,31.773659,63.806778,36.193226,72.18821,27.81179,31.612923,30.798468,38.0079,26.092726,1,1,Oski
1,4,1,3,0,0,292,False,100,356,343.81778,43.89,1902,265,1016,0,886,265,14,0,75,23,434,9,277,49.4,14.883103,26.33,7.932634,159.6,67.54,36.9,74.36,47.16312,19.958628,10.904255,21.973993,1633,529897,54.51,163.26,125.61,188.01,142.6,12.77,7.61,69,0.11,71,36.580463,47.54499,15.874541,54.752758,41.528343,3.7189124,2503,2398,2575,3313,158.74,109.28,75.35,218.99,124.39,247.66,95.72,103.8,100.8,125,84.9,46.23002,21.94426,31.825727,63.774826,36.225174,72.124176,27.875822,31.272594,30.368763,37.659676,25.578451,1,1,Oski
3,4,1,1,1,1,395,True,33.333332,325,320.17673,46.33,1836,292,1151,100,685,192,13,1,61,18,174,9,64,49.68,14.4393425,31.81,9.245481,131.17,90.79,53.3,76.91,37.24622,25.780165,15.134737,21.838886,1562,528515,37.63,160.79,163.23,188.94,149.92,22.78,8.8,71,0.12,67.91304,45.1348,44.46011,10.405088,52.24533,41.455593,6.2990823,2825,2802,2900,3580,162.51,127.19,71.95,225.24,136.4,266.34,95.3,117,117,107.3,121.7,44.93571,19.894924,35.169365,62.282932,37.717064,73.64783,26.352173,34.005695,34.005695,31.18642,35.37174,0,0,Oski
3,4,1,1,1,1,395,True,33.333332,324,319.70282,46.33,1836,292,1151,100,685,192,13,1,61,18,174,9,69,49.81,14.455698,31.84,9.240502,131.2,91.02,53.38,77.01,37.208244,25.813221,15.138537,21.839993,1562,528417,37.58,161.15,163.42,189.39,149.97,22.79,9.11,71,0.13,67.91304,45.124947,44.49813,10.376916,52.29601,41.41102,6.2929726,2817,2797,2888,3573,162.5,127.49,72.15,225.37,136.77,266.42,95.73,115.8,115.7,106,120.3,44.87215,19.923235,35.20462,62.232834,37.76716,73.5662,26.433796,33.607105,33.578083,30.76298,34.91308,0,0,Oski
2,2,0,1,1,2,322,False,0,346,351.20074,49.8,2006,313,1149,41,857,272,14,1,71,24,280,58,164,42.99,12.544134,33.58,9.798373,109.38,81.11,67.72,94.87,30.978817,22.972132,19.17979,26.869267,1575,531428,51.82,160.38,150.86,198.9,146.35,17.81,6.54,49,0.13,68.478264,41.55236,44.17452,14.273123,54.784332,40.310146,4.905525,2812,2514,3287,3336,153.17,117.56,92.33,216.4,146.67,271.96,91.11,106.2,117.8,108.7,102,42.188618,25.431059,32.38032,59.60283,40.397167,74.90566,25.094334,30.9883,34.373085,31.71778,29.762774,0,0,Oski
2,2,0,1,1,2,322,False,0,346,351.05826,49.97,2007,313,1149,41,858,272,14,1,71,24,289,58,159,42.91,12.509475,33.45,9.751618,109.56,81.3,67.75,94.78,31.002577,23.005747,19.171455,26.820229,1578,531508,51.67,160.35,151.44,199.41,146.3,17.75,6.44,49,0.13,68.608696,41.666206,44.117645,14.216144,54.864357,40.252018,4.8836184,2811,2515,3280,3339,153.26,117.65,92.54,216.52,146.93,272.16,91.3,105.2,117.3,108.1,100.9,42.16811,25.46155,32.370342,59.57353,40.426464,74.88031,25.119682,30.668766,34.19626,31.514198,29.415195,0,0,Oski
2,10,0,1,2,1,305,False,0,469,459.85873,51.53,2485,923,1745,645,740,278,20,8,64,28,309,187,467,41.66,12.848903,38.93,12.006908,117.76,69.35,47.25,94.81,35.77483,21.068142,14.354286,28.802748,1615,511531,76.51,116.17,139.9,177.07,118.79,36.72,8.51,67,0.13,70.21739,42.065063,34.92994,23.00499,53.24132,35.71772,11.040952,2684,2533,2846,3597,134.88,111.35,86.34,179.96,152.62,222.43,110.15,84.4,135.7,117.5,108.7,40.556873,25.96145,33.481674,54.110287,45.88971,66.88015,33.119854,26.030903,41.853004,36.239704,33.52558,2,1,Oski
3,3,1,0,1,1,507,True,33.333332,528,521.32764,41.51,2754,390,1972,196,782,194,22,2,69,17,139,3,479,70.17,22.138441,23.29,7.3479304,130.59,72.25,49.55,51.01,43.04219,23.813448,16.331575,16.812788,1603,495381,61.41,133.72,124.69,143.05,138.06,38.7,7.89,74,0.11,69.695656,38.987556,41.811016,19.201426,44.729683,43.169384,12.100935,2549,2416,2708,3820,135.72,112.08,72.02,193.77,126.04,226.5,93.31,90.4,111.1,123.8,103.3,42.43637,22.518915,35.044712,60.5891,39.4109,70.8233,29.176699,28.52095,35.051743,39.058556,32.590862,1,2,Oski
