shots,goals,saves,assists,score,mvp,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_collected_small,amount_overfill,amount_used_while_supersonic,percent_zero_boost,percent_full_boost,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_rank,numeric_rank
1,1,1,0,262,0,264.6068,45.51,1964,285,1073,891,535,329,5.550815,6.8576818,33.31209,31.138475,21.028315,14.521122,41,0.16,59.913044,58.29068,34.56119,7.148122,65.49357,31.191425,3.3150103,3407,3393,3395,3795,52.52206,19.291927,28.186012,67.201614,32.79838,70.835266,29.164736,38.2629,37.679077,29.528002,42.035297,0,0,Diamond 2 Division 2,54
3,1,2,0,365,1,316.62952,48.61,1468,149,1131,337,281,198,13.893883,28.869797,27.242594,16.151678,25.760004,30.845715,27,0.15,63.434784,49.950718,40.53788,9.511406,58.59472,37.272507,4.1327844,2903,2962,2791,3532,56.48057,20.52591,22.993525,68.22966,31.770338,80.59281,19.407188,43.42512,28.075348,31.382559,38.608097,0,0,Platinum 3 Division 3,47
3,1,2,1,465,1,415.38748,55.67,2228,539,1912,316,403,332,7.8832884,34.29246,24.385185,20.753412,16.165594,38.695812,40,0.18,64.434784,46.29896,41.602184,12.098854,58.60776,39.775658,1.6165797,2872,2804,2967,3784,57.974926,20.142763,21.882309,70.37671,29.623299,77.70979,22.290203,41.389595,23.615685,39.835934,30.669317,0,0,Diamond 2 Division 4,56
3,2,1,0,404,0,372.6928,53.48,1999,268,1445,554,496,215,10.987508,18.737183,22.887129,22.77568,20.72008,33.617115,100,0.12,64.13043,49.980507,41.874344,8.145149,57.831757,39.07332,3.0949166,3107,2989,3272,4031,44.234516,20.575798,35.189682,64.13363,35.86637,63.892635,36.10736,29.426386,40.426327,34.11845,35.050648,1,0,Diamond 2 Division 4,56
1,0,0,1,158,0,349.38785,46.08,1874,739,1325,549,247,203,10.002485,15.378161,30.682098,21.50948,22.759172,25.049248,47,0.12,61.04348,55.855827,35.58889,8.555282,68.57151,30.466541,0.9619431,3292,3121,3541,4008,52.152348,19.70781,28.139843,67.84007,32.159927,70.981514,29.018488,33.65235,36.915047,27.375551,38.87266,1,0,Diamond 2 Division 4,56
2,0,2,0,197,0,336.07358,36.37,1608,436,1067,541,244,187,14.372301,10.474433,42.774784,28.526817,12.453244,16.245153,37,0.15,59.869564,56.666,36.744698,6.589302,68.59077,28.724823,2.684407,2734,2554,2894,2928,48.65279,24.096304,27.2509,63.188606,36.81139,63.785515,36.214485,35.112167,34.45033,28.215134,39.884354,0,0,Diamond 3 Division 2,58
1,0,0,0,96,0,323.53354,53.67,1548,240,1252,296,151,121,2.7274628,12.149924,22.65862,29.758635,19.25495,28.327791,33,0.12,61.304348,53.44655,35.466434,11.087014,56.384506,41.977245,1.6382504,2538,2478,2502,2833,47.651146,21.14974,31.19912,61.2138,38.7862,65.82811,34.171894,23.408108,38.177513,36.331337,32.046818,1,0,Diamond 3 Division 2,58
3,2,0,1,423,0,343.77695,51.47,2125,221,1449,676,186,173,24.30166,9.579918,41.305496,16.973593,12.369688,29.35122,57,0.16,59.173912,60.830727,32.592003,6.5772634,58.17061,38.425514,3.4038851,2783,2679,2914,3509,45.855408,21.520153,32.62444,63.346474,36.65353,73.16119,26.83882,35.483177,35.375324,35.64495,32.139774,0,1,Champion 3 Division 2,70
1,0,0,0,26,0,166.30084,19.16,543,221,287,256,12,177,46.388645,1.6282986,76.573326,15.221125,0.29009533,7.9154587,30,0.15,51.695652,74.77092,21.554438,3.6746395,79.7143,20.285702,0.0,2683,2666,2675,2877,41.908653,15.600037,42.491306,59.46619,40.53381,69.0804,30.919601,40.171505,25.470879,24.603134,29.707518,0,0,Bronze 1 Division 2,2
3,2,0,0,274,0,464.29483,51.09,1516,325,1230,286,369,465,12.638456,26.154867,22.590792,21.313087,21.475258,34.620865,12,0.12,65.434784,49.33877,38.05571,12.605515,65.204956,28.834068,5.9609795,3147,3008,3662,3274,34.385403,27.772825,37.841766,51.32955,48.670452,58.13441,41.865593,19.549793,48.134346,25.930273,43.285183,6,0,Bronze 1 Division 2,2
0,0,0,1,122,0,489.71466,60.07,1599,481,1414,185,359,105,13.455157,21.48946,12.48247,20.863762,21.439281,45.214493,32,0.16,58.913044,59.983124,32.516056,7.5008206,50.365685,35.6587,13.975622,2412,2145,3912,3108,47.878674,23.786978,28.334349,61.214252,38.785744,60.290672,39.709328,39.712116,28.125158,51.145935,26.440712,0,0,Bronze 1 Division 2,2
1,1,0,0,134,0,310.852,54.92,1173,229,932,241,380,205,6.837154,16.655624,12.906879,29.574272,13.081179,44.43766,1,0.58,55.826088,65.69886,28.145378,6.155763,70.2513,26.766356,2.9823468,3647,3129,3974,3653,60.210182,19.057905,20.731909,73.70301,26.29699,58.23053,41.76947,29.41566,45.006844,28.046463,44.830173,0,1,Silver 2 Division 2,18
0,0,1,0,84,0,204.84961,45.1,773,87,581,192,218,66,3.8028352,19.72086,32.490025,25.344645,22.042114,20.123213,8,0.72,46.260868,75.67085,20.057745,4.2713995,65.26834,32.927143,1.8045176,3588,3410,3732,3580,83.55484,5.3585835,11.086578,90.038635,9.96136,77.27581,22.724184,58.566322,16.297867,27.73729,44.123493,0,0,Silver 2 Division 2,18
1,1,1,0,270,0,250.9534,50.77,1349,102,1013,336,486,398,13.297988,17.70998,28.32903,18.163528,24.3471,29.16034,4,0.39,55.608696,66.65088,25.945929,7.4031963,63.513466,33.71024,2.7762861,2980,2823,3109,3455,55.9837,23.612646,20.40365,67.2973,32.702694,67.09305,32.906956,34.26038,33.95033,31.066877,38.66307,0,2,Gold 2 Division 4,32
3,2,1,0,468,0,393.75522,58.83,2829,408,2264,565,1417,1643,7.1842813,22.292847,19.328112,18.411682,21.061253,41.198956,47,0.1,67.08696,47.890667,31.264702,20.84463,69.40294,29.015347,1.5817184,3378,3448,3318,3644,54.75524,20.79758,24.447184,69.470146,30.529856,76.46466,23.535343,40.386936,26.70038,30.342398,35.353065,4,0,Platinum 3 Division 2,46
3,0,3,1,446,0,257.91037,49.97,1853,319,973,880,242,341,6.704092,6.1264734,26.05992,28.198252,18.144619,27.597206,20,0.15,63.260868,51.75121,41.337894,6.9108963,69.71351,26.951893,3.3346007,2857,2966,2773,3630,47.592422,22.038334,30.369242,63.745747,36.254253,75.43836,24.56164,33.93802,33.798832,38.507935,31.943027,1,0,Platinum 3 Division 2,46
0,0,1,0,249,0,253.03888,45.86,1818,558,1131,687,381,171,11.255452,21.295351,31.174128,22.964226,29.768953,16.092695,25,0.19,59.130436,57.339836,37.37846,5.2817144,70.75587,28.339172,0.9049673,3251,3168,3366,3464,41.35546,29.404236,29.240307,56.497723,43.50228,68.36811,31.631897,26.236431,39.899788,30.342398,33.914818,1,0,Platinum 3 Division 2,46
1,0,1,0,173,0,147.1375,59.46,825,239,453,372,360,116,7.0031505,7.044765,14.437481,32.728474,12.566811,40.267242,3,0.51,51.652172,72.09799,20.891611,7.0103974,70.9671,28.055834,0.97706884,2410,2544,2316,3269,68.98251,6.9988036,24.018686,79.880936,20.119066,65.40379,34.596214,36.026394,35.283276,39.712265,35.313,0,0,Gold 2 Division 3,31
2,0,1,0,164,0,330.47974,50.7,1853,197,1574,279,425,358,12.757862,14.951548,26.35808,27.803722,14.226358,31.61184,4,0.27,58.739132,65.91075,26.013638,8.075612,70.11536,29.406748,0.4778863,3028,3128,2954,3536,65.18629,18.248507,16.5652,76.27237,23.727625,56.883694,43.116302,35.669697,46.935375,27.881813,53.504547,0,0,Gold 2 Division 3,31
5,1,0,0,318,1,271.36252,39.74,1428,434,798,630,103,289,29.679483,6.708051,52.480427,17.580118,9.506451,20.433004,1,0.07,57.391304,62.119003,32.164055,5.7169495,68.06898,31.610998,0.32002485,2352,2268,2399,3661,40.647526,33.261868,26.090601,52.735752,47.264256,70.48936,29.510641,15.614114,53.24001,54.00013,18.084501,0,1,Gold 3 Division 1,33
2,0,2,0,246,0,247.41878,52.4,1302,239,1083,219,438,116,7.1166153,32.077026,19.933676,30.264269,6.774269,43.027775,12,0.41,52.173912,71.99876,22.622492,5.3787527,72.91563,24.807117,2.2772524,4195,4321,3950,3852,71.15259,10.452636,18.394773,82.14652,17.853476,85.93517,14.064833,57.32565,20.744917,21.41002,53.271683,1,1,Gold 3 Division 2,34
2,0,2,2,528,0,317.27454,56.08,2575,921,2021,554,617,270,10.618942,21.872433,22.439281,23.299232,19.952068,34.30942,53,0.17,61.260868,55.305145,35.44231,9.2525425,63.34536,33.193928,3.460715,2716,2405,3013,3699,41.693092,26.815584,31.491318,58.15032,41.849678,76.87307,23.126932,28.688189,37.970264,39.510433,25.15607,1,0,Diamond 2 Division 3,55
4,1,1,0,402,0,304.2139,51.65,2469,486,1584,885,367,350,7.148432,14.366683,24.385004,25.118248,19.681917,30.81483,54,0.15,64.91304,47.970345,39.92706,12.102592,61.03943,35.216347,3.744227,3324,3227,3472,3767,46.02989,23.96337,30.006739,62.429634,37.570362,75.208115,24.79188,40.147034,27.599802,28.934614,43.247906,2,0,Diamond 2 Division 3,55
2,1,1,0,299,0,259.48743,49.42,2106,406,1233,873,244,115,12.368572,12.417858,26.885656,17.930746,18.501934,36.68166,63,0.16,56.47826,64.20986,31.088799,4.7013497,70.41444,28.176157,1.4094068,2893,2773,3007,3703,39.441425,24.70055,35.85802,58.031223,41.96878,69.924736,30.07526,33.28816,34.212257,31.316742,33.63726,1,1,Diamond 2 Division 3,55
2,3,0,0,463,0,224.45163,40.76,1320,259,963,357,246,278,10.715299,6.163918,44.5423,21.548471,12.084574,21.824656,0,0.0,53.391304,64.253426,30.899712,4.846857,65.68117,33.43082,0.8880145,1989,1586,2310,3794,46.424015,23.091036,30.484953,60.1457,39.8543,68.932785,31.067213,14.680043,51.550194,62.574394,11.902739,1,1,Gold 1 Division 2,26
2,0,1,0,128,0,284.13538,38.55,1671,277,1126,545,473,90,20.396193,11.301933,54.978413,15.954374,7.186758,21.880447,54,0.16,68.565216,43.07258,48.956795,7.970632,60.70778,39.03341,0.25881422,3725,3741,3727,3833,59.809853,8.062855,32.127296,78.40015,21.599852,75.42386,24.576138,29.643486,28.76495,20.858131,39.080654,2,0,Gold 1 Division 2,26
0,0,1,1,202,0,80.93862,31.33,476,48,0,476,0,156,14.827411,0.0,43.129005,29.681534,26.597193,0.5922714,3,0.2,42.173912,81.2415,16.793324,1.9651761,82.65519,17.344818,0.0,4276,4390,4182,4088,72.28029,6.729949,20.989763,83.37511,16.624893,81.58597,18.414036,61.100723,20.177973,17.06059,54.38418,0,0,Gold 1 Division 2,26
5,0,0,1,356,0,352.5732,48.9,3100,836,2384,716,487,220,10.886172,14.791016,32.42465,21.586597,17.054852,28.933903,41,0.19,58.260868,58.113472,35.154896,6.731627,58.157158,39.595795,2.2470415,2773,2809,2775,3347,46.98653,25.444944,27.568521,61.05191,38.948086,70.77137,29.228638,30.385746,37.53199,36.868546,35.5227,0,4,Platinum 3 Division 3,47
3,1,1,0,308,0,228.03526,53.2,2005,623,1076,929,463,51,3.8934698,15.575775,15.738038,30.045883,24.364857,29.851221,61,0.16,51.695652,71.88064,26.138582,1.9807868,72.44788,25.71073,1.8413913,3001,3222,2843,3241,49.84856,18.378952,31.77249,63.779106,36.220898,76.39823,23.601768,42.38461,25.17297,27.125393,35.82599,0,0,Platinum 3 Division 3,47
1,0,1,0,222,0,222.57607,45.22,1957,579,945,1012,272,235,7.8096867,10.294759,39.771893,22.56857,19.707493,17.952051,26,0.28,58.173912,60.36576,33.606068,6.02817,63.634834,33.667713,2.697452,2685,2650,2629,3351,45.709106,26.856833,27.434057,58.475304,41.524696,69.435104,30.564896,32.944744,38.29021,37.077057,32.812057,1,1,Platinum 3 Division 3,47
2,0,1,1,208,0,435.48065,56.55,3282,414,2390,892,370,211,10.281076,7.112055,26.06215,22.439457,21.408827,30.089575,142,0.11,69.652176,41.654507,42.27214,16.073355,51.160183,45.83413,3.0056899,3087,3147,3021,3521,47.91649,21.888485,30.195024,62.922775,37.077225,70.742645,29.257357,32.486343,35.11798,29.412415,38.457287,2,1,Champion 2 Division 1,65
5,3,1,0,702,1,287.79938,55.88,2169,445,1648,521,498,270,8.553926,21.298569,21.041096,19.706635,22.980947,36.271317,69,0.12,61.086956,57.29053,36.305573,6.4038997,56.207325,36.288002,7.5046744,2870,2603,3127,3483,44.95756,21.972435,33.070004,63.53685,36.463146,75.87612,24.123875,31.84502,34.76415,37.240982,31.513302,0,0,Champion 2 Division 1,65
5,3,1,0,635,1,324.92386,54.97,1831,559,1151,680,480,113,7.5951614,15.234688,22.859486,21.547203,26.851986,28.741322,40,0.15,65.434784,46.936634,45.032494,8.030875,69.347336,29.287743,1.3649262,3066,2877,3265,3683,44.262203,19.829739,35.90806,65.665886,34.33412,74.64245,25.357546,40.075718,31.942268,31.646507,40.13487,1,1,Champion 2 Division 1,65
1,1,2,0,314,0,362.15067,59.73,1987,378,1661,326,669,133,8.42345,18.092344,19.072447,22.301498,17.270397,41.35565,28,0.19,56.0,60.85286,31.146435,8.000704,58.519566,39.95249,1.527949,2710,2759,2685,3494,60.396503,14.939292,24.664202,73.854004,26.145996,66.86512,33.13488,35.085052,30.255163,33.7181,27.521263,0,0,Platinum 3 Division 3,47
3,0,0,2,232,0,301.86346,54.26,1952,261,1787,165,621,134,13.587979,22.63976,18.924925,19.416964,20.078302,41.57981,4,0.46,57.95652,60.501183,35.4539,4.044917,54.943264,41.13948,3.9172578,3097,3352,2760,3171,56.13475,17.014185,26.851065,71.35225,28.647755,72.53363,27.466372,41.18663,23.96969,31.134825,36.238052,0,0,Bronze 3 Division 3,11
3,3,0,1,582,1,367.5868,44.39,2377,576,1996,381,349,487,18.255625,24.464548,35.589798,22.572863,10.456872,31.380463,4,0.62,63.217392,52.9245,37.52334,9.552169,62.55702,35.568947,1.8740401,2861,2803,2959,3220,49.982273,21.243057,28.774664,66.203476,33.79652,68.947914,31.052082,37.887577,36.701977,31.10905,39.073177,0,0,Bronze 3 Division 3,11
3,3,0,1,505,0,116.91023,26.2,756,131,309,447,90,35,11.724529,0.4793938,50.67817,39.885143,2.9839547,6.4527297,12,0.48,51.391304,75.55731,21.521315,2.9213805,72.666954,25.5764,1.7566472,2357,2444,2236,2936,45.97007,21.234396,32.795532,61.609146,38.390854,68.16554,31.834454,21.856234,38.944305,36.7793,25.232609,1,1,Bronze 3 Division 3,11
3,3,1,0,475,1,268.5982,60.59,822,149,600,222,405,90,5.331663,13.370004,17.727371,37.092037,13.033072,32.147522,2,0.32,56.173912,63.954525,30.146173,5.8993034,55.95431,41.761406,2.2842772,2322,2396,2167,2359,54.86169,21.002724,24.135582,68.5807,31.41929,72.31624,27.683765,27.012308,38.17667,43.84054,28.700579,0,0,Silver 2 Division 4,20
2,1,1,0,274,1,326.08902,57.89,1723,450,1291,432,432,324,10.913793,22.773869,25.789986,22.320002,19.498293,32.39172,73,0.1,63.173912,47.79619,42.784573,9.419235,61.777916,35.047234,3.174849,2976,2602,3344,3303,46.580563,22.591837,30.827604,64.08239,35.917606,71.856895,28.1431,39.428444,28.136139,30.65956,40.437813,0,0,Diamond 3 Division 4,60
2,0,0,1,202,0,297.8898,56.0,1574,519,934,640,385,163,4.075324,9.958048,13.679877,29.754591,34.447598,22.117933,28,0.17,63.086956,51.074768,43.396515,5.528712,65.83039,33.482006,0.68760455,2459,2474,2433,3219,41.443394,27.269629,31.286974,57.565434,42.434566,64.857834,35.14217,27.662998,40.65861,35.45406,31.732014,0,0,Diamond 3 Division 4,60
5,5,0,0,671,0,354.75455,61.77,2221,256,1605,616,611,205,5.683633,12.232456,19.918062,19.310057,22.543186,38.228695,52,0.15,58.739132,61.577602,31.851492,6.570907,63.573063,32.088425,4.338511,2663,1900,3061,3482,56.99956,12.701466,30.298973,75.24955,24.75045,84.84929,15.150702,82.07325,85.56064,81.70056,85.480774,0,0,Gold 2 Division 4,32
0,0,0,0,56,0,398.36157,47.06,697,123,547,150,152,121,3.619737,13.755,28.579218,33.31515,21.343512,16.762112,5,0.11,57.95652,64.14482,28.522682,7.332502,59.670437,37.192078,3.1374834,2509,2260,2692,2666,77.621506,4.1527963,18.2257,88.01498,11.985019,76.321266,23.678736,43.436844,31.815586,47.81863,31.244045,0,0,Gold 2 Division 4,32
0,0,0,0,2,0,494.40488,48.9,324,0,291,33,11,0,26.958292,7.095626,55.282238,11.522527,0.0,33.195236,3,0.46,54.347828,69.28214,30.42571,0.2921536,66.46494,33.53506,0.0,3350,3108,3563,3288,88.021706,0.0,11.978297,100.00001,0.0,77.191154,22.808847,35.859615,32.04476,26.449644,35.350967,0,0,Gold 2 Division 4,32
1,1,0,0,142,0,388.53503,46.28,793,86,637,156,71,0,17.058632,20.59448,36.959736,18.277391,23.822132,20.940737,16,0.11,65.91304,51.664513,40.900436,7.435058,47.634644,47.063305,5.302049,3315,3860,2692,3747,63.434147,11.784872,24.780989,77.296974,22.703033,70.74508,29.254913,43.442757,31.847134,27.437529,43.606075,0,0,Champion 2 Division 1,65
1,1,0,0,122,0,394.90445,41.91,806,156,577,229,122,182,19.394089,4.932223,42.237297,27.414011,16.543074,13.805616,23,0.08,70.21739,39.23974,41.456543,19.303726,54.228252,40.880695,4.891056,2743,2896,2716,3483,58.124477,19.113277,22.762245,68.75143,31.248571,65.856636,34.14337,29.723993,27.192553,31.03054,27.029232,0,0,Champion 2 Division 1,65
0,0,2,0,220,0,475.4773,49.79,2561,526,1554,1007,266,289,14.063805,4.882879,35.357864,26.697254,15.932622,22.012255,70,0.1,70.652176,38.6646,41.525326,19.810081,57.545986,39.13342,3.3205924,3429,3216,3624,3988,47.327404,20.85523,31.817368,64.62614,35.373863,68.35583,31.64417,31.717052,32.274033,26.920815,32.923847,1,0,Champion 3 Division 1,69
3,0,1,0,180,0,432.03265,46.18,2327,330,1812,515,303,98,11.0499115,12.52901,33.21814,20.119,23.139107,23.523756,37,0.09,67.608696,43.83639,44.7619,11.401701,63.21352,31.962027,4.8244567,3402,3239,3538,4257,41.930378,19.45307,38.61655,63.642334,36.357662,62.529858,37.470146,26.920815,41.433296,33.10951,37.843857,0,0,Champion 3 Division 1,69
3,1,0,3,383,0,185.25009,41.08,1145,72,676,469,227,211,11.414318,7.649993,30.966707,31.895021,17.792677,19.345596,7,0.42,52.347828,70.001495,26.93206,3.066448,70.038765,29.663038,0.29819593,3058,3013,3075,3484,59.907562,10.106357,29.986086,77.62096,22.379047,73.224495,26.775507,44.27666,28.690845,29.068356,39.584736,1,1,Silver 3 Division 2,22
2,1,1,1,344,0,294.94403,44.2,1823,315,1268,555,161,521,21.96845,9.319132,36.247032,25.556654,10.725048,27.47127,19,0.8,56.652172,61.59072,32.136967,6.272309,73.12738,26.63877,0.23384616,3263,2825,3661,3443,54.56627,15.42438,30.009356,67.164734,32.83527,63.61757,36.382435,31.980585,34.48834,30.30875,37.427532,2,0,Silver 3 Division 2,22
2,0,0,0,76,0,334.49896,59.41,1674,362,1120,554,230,62,9.145103,19.036201,19.14628,17.702042,20.337439,42.81424,27,0.13,60.608696,57.66232,34.968502,7.369176,65.02635,31.77098,3.2026696,3260,2990,3593,3895,38.70958,23.338634,37.95179,56.71563,43.284374,76.72374,23.276266,37.499584,33.00363,30.572485,37.799316,0,0,Champion 1 Division 3,63
3,2,1,1,454,1,396.04358,44.64,1982,491,1523,459,500,186,15.372831,17.567524,33.139996,17.865147,19.325073,29.669786,21,0.09,68.565216,43.51797,39.923943,16.558088,53.12179,41.5916,5.286618,3216,3203,3210,3954,46.14258,29.307066,24.550358,59.935787,40.064213,79.607864,20.392132,34.56889,33.802914,34.835316,33.336666,0,0,Champion 1 Division 3,63
6,2,0,1,414,0,392.04718,50.79,1962,584,1480,482,366,299,10.077598,19.862125,21.847586,26.71265,20.474787,30.964977,42,0.08,67.434784,45.26193,37.26041,17.47766,61.310387,34.723713,3.9658983,3066,3080,3036,3694,40.276596,27.795145,31.928263,56.469845,43.53015,78.44016,21.559835,31.40507,32.97033,34.56889,32.50408,0,1,Champion 1 Division 3,63
3,1,0,0,337,0,507.39734,51.98,3361,1214,2649,712,185,965,18.216585,3.346417,35.60207,21.748734,20.119963,22.529238,82,0.12,74.17391,32.017403,40.11342,27.869171,61.878803,37.307194,0.8140018,2816,2626,2987,3668,48.517437,27.507393,23.975163,60.375465,39.62453,54.93901,45.06099,19.902374,49.667873,34.520935,32.809982,14,0,Platinum 2 Division 1,41
3,1,0,0,280,0,243.50845,65.64,1613,271,1172,441,1056,479,0.5183172,15.063909,6.587163,20.160793,26.265575,46.98646,16,0.22,58.130436,59.84878,30.292582,9.858634,62.07364,35.690186,2.236178,2781,2516,2872,3464,63.933014,16.268932,19.798056,73.74954,26.250463,71.217834,28.782171,36.96155,26.268116,40.157005,33.137077,1,1,Platinum 2 Division 1,41
0,0,4,0,401,1,128.32126,42.82,850,88,290,560,112,191,3.9578302,1.5348228,27.17215,41.133785,21.784918,9.909156,16,0.22,55.0,63.86035,32.42664,3.7130115,68.21071,30.338047,1.4512392,2979,3028,2918,3503,63.20406,10.942197,25.853745,78.00966,21.990343,73.50876,26.491241,44.308575,24.305555,25.664251,35.049316,1,1,Platinum 2 Division 1,41
0,0,2,1,317,0,367.72556,45.38,1883,60,1435,448,70,140,16.729593,5.012368,40.536808,25.209488,16.31939,17.93431,61,0.12,58.434784,55.815193,36.42705,7.757758,56.28304,41.02668,2.6902745,2937,3102,2835,3826,67.83033,6.881882,25.287786,82.56953,17.430475,70.295296,29.704706,59.953133,38.95977,40.35933,58.748863,0,0,Platinum 3 Division 3,47
1,1,0,0,222,0,411.46988,54.26,2107,316,1747,360,578,270,5.8586125,23.063404,24.236662,15.389057,22.68451,37.689774,4,0.21,63.391304,48.99352,39.513744,11.492734,57.62094,38.302826,4.076241,2346,1908,2635,3809,56.727684,13.313832,29.958483,73.57049,26.429514,59.125645,40.87435,40.48952,57.381855,56.04739,41.53105,2,1,Platinum 3 Division 3,47
0,0,0,0,88,0,69.10428,67.38,332,44,42,290,79,0,0.0,0.0,0.0,16.596186,35.15519,48.248623,33,0.19,50.652172,93.47196,5.4967647,1.0312753,81.66223,16.908766,1.4290047,2272,2068,2310,2474,60.666622,12.719063,26.614317,75.46089,24.539112,77.76355,22.236454,46.312355,26.365086,28.619995,31.08305,0,1,Bronze 1 Division 1,1
1,1,0,0,126,0,199.4033,58.88,958,159,616,342,188,181,3.7466176,18.0358,7.887396,18.358656,34.155468,39.59847,7,0.58,54.217392,69.907326,26.365627,3.727043,70.41181,28.802994,0.78519917,2592,2709,2492,2818,50.05392,14.298713,35.64737,69.34794,30.652063,64.4234,35.5766,31.048359,37.119267,26.746687,45.583843,0,1,Bronze 1 Division 1,1
0,0,1,0,122,0,69.31242,68.57,333,61,0,333,27,0,0.0,0.0,0.0,16.1358,26.524254,57.339943,52,0.15,52.913044,91.87049,7.5938277,0.53567815,84.95097,14.459455,0.589563,2092,1819,2240,2485,55.49828,13.765919,30.735798,73.9876,26.012398,67.71444,32.28556,27.16298,34.58683,42.63512,27.960867,0,1,Bronze 1 Division 1,1
4,2,0,1,508,1,348.26648,65.84,1937,680,1657,280,463,94,7.8810945,15.216805,15.192164,15.183261,26.650837,42.973732,1,0.0,58.04348,56.227684,39.14545,4.626861,50.29462,47.78961,1.9157643,1930,1771,2088,3393,38.199184,31.935211,29.865606,53.06531,46.93469,74.94703,25.052973,20.946331,49.174435,56.396275,19.298193,0,1,Gold 2 Division 4,32
4,1,2,1,476,0,389.47964,58.0,2515,405,1522,993,699,161,7.78185,12.783915,30.562405,16.371012,16.996792,36.06979,90,0.12,66.73913,46.1385,40.667522,13.19397,60.34082,36.071697,3.587478,2933,2715,3201,3548,49.512753,22.065136,28.422117,64.49381,35.506184,77.08601,22.913984,29.37229,29.707825,36.625023,29.37229,1,2,Gold 3 Division 3,35
